Dept_name,metric_code,Store_id,Subdept,metric_date,metric_value
Grocery,WASTE_LBS,5,30C,2024-01-04,13.41
Seafood,UNITS_SOLD,5,10A,2024-01-04,575.66
Produce,SYSTEM_ON,5,30C,2024-01-04,1.0
Deli,REVENUE_USD,5,4A,2024-01-04,4983.67
Seafood,UNITS_SOLD,5,20A,2024-01-04,425.74
Dairy,REVENUE_USD,5,20A,2024-01-04,4242.09
Bakery,REVENUE_USD,5,4A,2024-01-04,4959.33
Dairy,REVENUE_USD,6,4A,2024-01-04,5485.45
Bakery,WASTE_LBS,6,20A,2024-01-04,24.73
Dairy,CUST_COUNT,6,15B,2024-01-04,2083.08
Seafood,SYSTEM_ON,6,4A,2024-01-04,1.0
Bakery,CUST_COUNT,6,10A,2024-01-04,1625.89
Seafood,SYSTEM_ON,6,15B,2024-01-04,1.0
Bakery,REVENUE_USD,6,20A,2024-01-04,2469.19
Grocery,REVENUE_USD,6,30C,2024-01-04,5265.75
Deli,SYSTEM_ON,6,10A,2024-01-04,1.0
Grocery,UNITS_SOLD,6,20A,2024-01-04,550.87
Bakery,WASTE_LBS,6,10A,2024-01-04,10.59
Seafood,REVENUE_USD,6,15B,2024-01-04,7256.8
Produce,REVENUE_USD,6,4A,2024-01-04,5551.16
Meat,CUST_COUNT,6,10A,2024-01-04,1089.37
Grocery,WASTE_LBS,7,20A,2024-01-04,28.78
Produce,UNITS_SOLD,7,4A,2024-01-04,401.31
Meat,REVENUE_USD,7,30C,2024-01-04,5496.8
Meat,UNITS_SOLD,7,15B,2024-01-04,428.92
Dairy,CUST_COUNT,7,4A,2024-01-04,1036.8
Meat,CUST_COUNT,7,30C,2024-01-04,1391.08
Meat,WASTE_LBS,7,4A,2024-01-04,10.03
Bakery,WASTE_LBS,7,4A,2024-01-04,9.57
Seafood,WASTE_LBS,7,10A,2024-01-04,14.47
Seafood,UNITS_SOLD,7,4A,2024-01-04,671.88
Grocery,UNITS_SOLD,7,20A,2024-01-04,397.57
Seafood,WASTE_LBS,7,10A,2024-01-04,13.66
Dairy,REVENUE_USD,7,15B,2024-01-04,5594.97
Seafood,UNITS_SOLD,7,4A,2024-01-04,580.4
Seafood,WASTE_LBS,7,30C,2024-01-04,25.77
Deli,WASTE_LBS,7,15B,2024-01-04,20.42
Bakery,REVENUE_USD,8,10A,2024-01-04,6490.08
Grocery,SYSTEM_ON,8,20A,2024-01-04,1.0
Bakery,SYSTEM_ON,8,15B,2024-01-04,1.0
Deli,CUST_COUNT,8,10A,2024-01-04,905.35
Grocery,UNITS_SOLD,8,30C,2024-01-04,450.3
Seafood,SYSTEM_ON,8,30C,2024-01-04,1.0
Bakery,REVENUE_USD,8,15B,2024-01-04,4493.0
Grocery,REVENUE_USD,8,10A,2024-01-04,4957.35
Meat,SYSTEM_ON,8,20A,2024-01-04,1.0
Seafood,SYSTEM_ON,8,10A,2024-01-04,1.0
Bakery,REVENUE_USD,8,15B,2024-01-04,7156.94
Meat,SYSTEM_ON,8,4A,2024-01-04,1.0
Seafood,WASTE_LBS,8,15B,2024-01-04,11.95
Deli,UNITS_SOLD,8,4A,2024-01-04,405.36
Dairy,UNITS_SOLD,8,20A,2024-01-04,542.21
Bakery,REVENUE_USD,8,20A,2024-01-04,7170.54
Grocery,SYSTEM_ON,8,15B,2024-01-04,1.0
Grocery,CUST_COUNT,8,10A,2024-01-04,1074.05
Seafood,UNITS_SOLD,8,20A,2024-01-04,523.03
Bakery,WASTE_LBS,9,15B,2024-01-04,30.43
Produce,WASTE_LBS,9,20A,2024-01-04,27.6
Produce,UNITS_SOLD,9,10A,2024-01-04,738.44
Meat,CUST_COUNT,9,30C,2024-01-04,1014.23
Bakery,UNITS_SOLD,9,30C,2024-01-04,742.06
Seafood,CUST_COUNT,9,4A,2024-01-04,1415.24
Seafood,SYSTEM_ON,9,10A,2024-01-04,1.0
Produce,REVENUE_USD,9,10A,2024-01-04,3918.13
Meat,REVENUE_USD,9,20A,2024-01-04,4546.89
Meat,WASTE_LBS,9,20A,2024-01-04,28.96
Produce,SYSTEM_ON,9,4A,2024-01-04,1.0
Meat,CUST_COUNT,9,4A,2024-01-04,1547.79
Produce,REVENUE_USD,9,4A,2024-01-04,5854.92
Bakery,REVENUE_USD,9,15B,2024-01-04,3798.44
Seafood,WASTE_LBS,9,30C,2024-01-04,30.2
Meat,SYSTEM_ON,10,30C,2024-01-04,1.0
Dairy,SYSTEM_ON,10,30C,2024-01-04,1.0
Dairy,REVENUE_USD,10,4A,2024-01-04,5213.33
Bakery,SYSTEM_ON,10,15B,2024-01-04,1.0
Grocery,CUST_COUNT,10,15B,2024-01-04,1433.52
Seafood,WASTE_LBS,10,15B,2024-01-04,14.84
Bakery,REVENUE_USD,10,4A,2024-01-04,6313.19
Bakery,WASTE_LBS,10,15B,2024-01-04,16.08
Seafood,REVENUE_USD,10,20A,2024-01-04,6551.26
Produce,CUST_COUNT,10,30C,2024-01-04,979.66
Deli,REVENUE_USD,10,15B,2024-01-04,5553.16
Seafood,CUST_COUNT,10,30C,2024-01-04,605.31
Produce,UNITS_SOLD,10,30C,2024-01-04,330.72
Grocery,WASTE_LBS,10,10A,2024-01-04,39.31
Produce,UNITS_SOLD,1,15B,2024-01-05,667.97
Grocery,CUST_COUNT,1,4A,2024-01-05,889.38
Deli,SYSTEM_ON,1,20A,2024-01-05,1.0
Meat,UNITS_SOLD,1,10A,2024-01-05,370.05
Dairy,CUST_COUNT,1,20A,2024-01-05,803.72
Dairy,CUST_COUNT,1,10A,2024-01-05,1527.69
Dairy,UNITS_SOLD,1,4A,2024-01-05,330.51
Deli,UNITS_SOLD,1,15B,2024-01-05,478.19
Produce,UNITS_SOLD,1,10A,2024-01-05,613.97
Grocery,REVENUE_USD,1,30C,2024-01-05,3564.02
Meat,REVENUE_USD,1,30C,2024-01-05,3933.48
Seafood,REVENUE_USD,2,20A,2024-01-05,3617.53
Meat,CUST_COUNT,2,15B,2024-01-05,1127.22
Produce,CUST_COUNT,2,10A,2024-01-05,1667.48
Bakery,UNITS_SOLD,2,4A,2024-01-05,389.38
Produce,CUST_COUNT,2,4A,2024-01-05,941.35
Grocery,REVENUE_USD,2,10A,2024-01-05,4211.7
Produce,REVENUE_USD,2,4A,2024-01-05,6290.83
Meat,REVENUE_USD,2,10A,2024-01-05,4171.37
Deli,CUST_COUNT,2,10A,2024-01-05,1414.53
Seafood,UNITS_SOLD,2,30C,2024-01-05,384.17
Seafood,UNITS_SOLD,2,20A,2024-01-05,511.86
Bakery,UNITS_SOLD,2,15B,2024-01-05,538.17
Meat,REVENUE_USD,2,20A,2024-01-05,4786.0
Produce,UNITS_SOLD,2,20A,2024-01-05,572.73
Seafood,WASTE_LBS,2,30C,2024-01-05,7.52
Seafood,SYSTEM_ON,2,30C,2024-01-05,1.0
Grocery,CUST_COUNT,2,10A,2024-01-05,1134.13
Meat,SYSTEM_ON,2,4A,2024-01-05,1.0
Meat,REVENUE_USD,2,10A,2024-01-05,4438.07
Produce,SYSTEM_ON,3,10A,2024-01-05,1.0
Produce,CUST_COUNT,3,20A,2024-01-05,431.5
Deli,WASTE_LBS,3,20A,2024-01-05,0.93
Seafood,WASTE_LBS,3,4A,2024-01-05,38.57
Grocery,WASTE_LBS,3,20A,2024-01-05,0.0
Produce,REVENUE_USD,3,20A,2024-01-05,5413.12
Deli,REVENUE_USD,3,30C,2024-01-05,3191.81
Deli,WASTE_LBS,3,30C,2024-01-05,17.97
Grocery,WASTE_LBS,4,4A,2024-01-05,10.22
Grocery,REVENUE_USD,4,20A,2024-01-05,3458.89
Produce,SYSTEM_ON,4,20A,2024-01-05,1.0
Grocery,SYSTEM_ON,4,4A,2024-01-05,1.0
Grocery,CUST_COUNT,4,20A,2024-01-05,1406.9
Produce,CUST_COUNT,4,15B,2024-01-05,1648.47
Meat,REVENUE_USD,4,15B,2024-01-05,4498.23
Produce,SYSTEM_ON,4,10A,2024-01-05,1.0
Grocery,UNITS_SOLD,4,15B,2024-01-05,417.13
Bakery,WASTE_LBS,4,30C,2024-01-05,31.22
Meat,CUST_COUNT,5,20A,2024-01-05,1323.98
Seafood,CUST_COUNT,5,10A,2024-01-05,1130.19
Seafood,SYSTEM_ON,5,15B,2024-01-05,1.0
Grocery,UNITS_SOLD,5,10A,2024-01-05,502.03
Grocery,CUST_COUNT,5,4A,2024-01-05,1413.93
Deli,CUST_COUNT,5,10A,2024-01-05,1081.62
Deli,UNITS_SOLD,5,10A,2024-01-05,527.39
Grocery,REVENUE_USD,5,20A,2024-01-05,4125.96
Meat,CUST_COUNT,5,4A,2024-01-05,1090.19
Produce,REVENUE_USD,5,30C,2024-01-05,5407.77
Bakery,REVENUE_USD,5,15B,2024-01-05,4237.57
Grocery,REVENUE_USD,5,20A,2024-01-05,4564.28
Seafood,WASTE_LBS,5,30C,2024-01-05,20.6
Dairy,REVENUE_USD,5,10A,2024-01-05,5596.23
Meat,UNITS_SOLD,6,15B,2024-01-05,367.0
Grocery,WASTE_LBS,6,4A,2024-01-05,0.0
Produce,CUST_COUNT,6,4A,2024-01-05,1544.05
Dairy,CUST_COUNT,6,30C,2024-01-05,1444.76
Dairy,UNITS_SOLD,6,30C,2024-01-05,522.0
Meat,REVENUE_USD,6,10A,2024-01-05,2948.2
Meat,REVENUE_USD,6,30C,2024-01-05,4530.89
Meat,CUST_COUNT,6,30C,2024-01-05,1291.95
Seafood,SYSTEM_ON,6,30C,2024-01-05,1.0
Seafood,REVENUE_USD,6,15B,2024-01-05,6270.3
Bakery,UNITS_SOLD,6,4A,2024-01-05,481.21
Deli,UNITS_SOLD,6,30C,2024-01-05,383.84
Produce,WASTE_LBS,6,30C,2024-01-05,13.65
Deli,REVENUE_USD,6,4A,2024-01-05,4903.61
Seafood,UNITS_SOLD,6,15B,2024-01-05,408970.0
Deli,SYSTEM_ON,7,10A,2024-01-05,1.0
Dairy,WASTE_LBS,7,30C,2024-01-05,20.99
Dairy,REVENUE_USD,7,20A,2024-01-05,6387.32
Produce,SYSTEM_ON,7,10A,2024-01-05,1.0
Deli,CUST_COUNT,7,15B,2024-01-05,1456.53
Meat,WASTE_LBS,7,10A,2024-01-05,14.32
Dairy,UNITS_SOLD,7,20A,2024-01-05,567.72
Meat,SYSTEM_ON,7,30C,2024-01-05,1.0
Bakery,UNITS_SOLD,7,10A,2024-01-05,621.84
Deli,SYSTEM_ON,8,10A,2024-01-05,1.0
Seafood,SYSTEM_ON,8,20A,2024-01-05,1.0
Grocery,UNITS_SOLD,8,4A,2024-01-05,385.29
Dairy,SYSTEM_ON,8,4A,2024-01-05,1.0
Produce,SYSTEM_ON,8,15B,2024-01-05,1.0
Seafood,SYSTEM_ON,8,15B,2024-01-05,1.0
Dairy,CUST_COUNT,8,10A,2024-01-05,936.83
Bakery,SYSTEM_ON,8,10A,2024-01-05,1.0
Meat,WASTE_LBS,8,20A,2024-01-05,4.03
Seafood,REVENUE_USD,8,15B,2024-01-05,4745.91
Bakery,CUST_COUNT,8,4A,2024-01-05,1904.45
Seafood,UNITS_SOLD,8,10A,2024-01-05,519.74
Bakery,UNITS_SOLD,8,15B,2024-01-05,434.29
Dairy,REVENUE_USD,8,4A,2024-01-05,5312.39
Seafood,SYSTEM_ON,8,10A,2024-01-05,1.0
Produce,REVENUE_USD,9,10A,2024-01-05,6421.05
Bakery,UNITS_SOLD,9,4A,2024-01-05,528.62
Dairy,SYSTEM_ON,9,30C,2024-01-05,1.0
Meat,REVENUE_USD,9,10A,2024-01-05,3615.17
Dairy,SYSTEM_ON,9,15B,2024-01-05,1.0
Meat,WASTE_LBS,9,30C,2024-01-05,31.08
Dairy,WASTE_LBS,9,4A,2024-01-05,10.1
Grocery,REVENUE_USD,9,30C,2024-01-05,4204.46
Seafood,UNITS_SOLD,9,20A,2024-01-05,543.63
Seafood,SYSTEM_ON,9,20A,2024-01-05,1.0
Deli,CUST_COUNT,9,30C,2024-01-05,1280.39
Produce,SYSTEM_ON,9,10A,2024-01-05,1.0
Dairy,WASTE_LBS,9,10A,2024-01-05,30.23
Produce,REVENUE_USD,9,30C,2024-01-05,2890.61
Grocery,UNITS_SOLD,9,10A,2024-01-05,468.76
Produce,WASTE_LBS,9,30C,2024-01-05,21.6
Dairy,WASTE_LBS,9,15B,2024-01-05,32.81
Produce,REVENUE_USD,10,4A,2024-01-05,5956.05
Meat,WASTE_LBS,10,10A,2024-01-05,46.18
Grocery,WASTE_LBS,10,20A,2024-01-05,25.26
Meat,WASTE_LBS,10,4A,2024-01-05,7.03
Dairy,WASTE_LBS,10,15B,2024-01-05,21.12
Grocery,WASTE_LBS,10,4A,2024-01-05,4.81
Deli,SYSTEM_ON,10,20A,2024-01-05,1.0
Deli,UNITS_SOLD,10,10A,2024-01-05,364.2
Produce,UNITS_SOLD,10,15B,2024-01-05,638.95
Bakery,CUST_COUNT,10,4A,2024-01-05,663.67
Dairy,WASTE_LBS,10,20A,2024-01-05,38.03
Produce,REVENUE_USD,10,10A,2024-01-05,4349.78
Bakery,CUST_COUNT,10,4A,2024-01-05,1377.56
Grocery,SYSTEM_ON,1,10A,2024-01-06,1.0
Bakery,CUST_COUNT,1,4A,2024-01-06,799.84
Dairy,CUST_COUNT,1,10A,2024-01-06,1138.17
Produce,SYSTEM_ON,1,15B,2024-01-06,1.0
Produce,SYSTEM_ON,1,4A,2024-01-06,1.0
Produce,REVENUE_USD,1,20A,2024-01-06,3665.38
Dairy,WASTE_LBS,1,4A,2024-01-06,23.25
Seafood,REVENUE_USD,1,10A,2024-01-06,4440.47
Dairy,UNITS_SOLD,1,15B,2024-01-06,416.63
Deli,WASTE_LBS,1,30C,2024-01-06,24.26
Deli,CUST_COUNT,1,10A,2024-01-06,788.44
Grocery,UNITS_SOLD,1,30C,2024-01-06,658.82
Seafood,UNITS_SOLD,1,20A,2024-01-06,492.99
Deli,SYSTEM_ON,1,20A,2024-01-06,1.0
Bakery,SYSTEM_ON,1,4A,2024-01-06,1.0
Deli,REVENUE_USD,1,30C,2024-01-06,4750.36
Bakery,WASTE_LBS,1,30C,2024-01-06,7.59
Grocery,WASTE_LBS,1,10A,2024-01-06,15.72
Bakery,WASTE_LBS,1,10A,2024-01-06,31.36
Seafood,UNITS_SOLD,1,4A,2024-01-06,334.8
Seafood,UNITS_SOLD,1,30C,2024-01-06,466.59
Deli,WASTE_LBS,1,10A,2024-01-06,27.56
Dairy,CUST_COUNT,1,20A,2024-01-06,1347.68
Bakery,CUST_COUNT,1,4A,2024-01-06,1113.41
Produce,UNITS_SOLD,1,15B,2024-01-06,384.62
Produce,REVENUE_USD,1,30C,2024-01-06,5487.32
Meat,UNITS_SOLD,1,10A,2024-01-06,631.73
Meat,SYSTEM_ON,1,15B,2024-01-06,1.0
Seafood,WASTE_LBS,1,20A,2024-01-06,16.66
Seafood,REVENUE_USD,2,15B,2024-01-06,6943.2
Deli,REVENUE_USD,2,4A,2024-01-06,4064.25
Dairy,SYSTEM_ON,2,10A,2024-01-06,1.0
Deli,SYSTEM_ON,2,20A,2024-01-06,1.0
Produce,SYSTEM_ON,2,20A,2024-01-06,1.0
Seafood,REVENUE_USD,2,4A,2024-01-06,4932.28
Dairy,UNITS_SOLD,2,10A,2024-01-06,312.13
Deli,SYSTEM_ON,2,4A,2024-01-06,1.0
Produce,WASTE_LBS,2,15B,2024-01-06,28.31
Produce,CUST_COUNT,2,15B,2024-01-06,1468.44
Grocery,CUST_COUNT,2,30C,2024-01-06,830.01
Grocery,CUST_COUNT,2,10A,2024-01-06,765.99
Meat,SYSTEM_ON,2,20A,2024-01-06,1.0
Deli,SYSTEM_ON,2,10A,2024-01-06,1.0
Seafood,SYSTEM_ON,2,10A,2024-01-06,1.0
Produce,WASTE_LBS,2,15B,2024-01-06,19.95
Meat,REVENUE_USD,3,20A,2024-01-06,6238.16
Bakery,UNITS_SOLD,3,4A,2024-01-06,496.11
Deli,UNITS_SOLD,3,30C,2024-01-06,306.81
Bakery,SYSTEM_ON,3,10A,2024-01-06,1.0
Seafood,SYSTEM_ON,3,20A,2024-01-06,1.0
Bakery,SYSTEM_ON,3,4A,2024-01-06,1.0
Grocery,CUST_COUNT,3,30C,2024-01-06,1416.06
Meat,REVENUE_USD,3,15B,2024-01-06,3860.08
Meat,CUST_COUNT,3,4A,2024-01-06,1121.96
Deli,WASTE_LBS,3,15B,2024-01-06,19.34
Bakery,UNITS_SOLD,3,10A,2024-01-06,428.52
Bakery,WASTE_LBS,3,20A,2024-01-06,17.13
Grocery,UNITS_SOLD,3,15B,2024-01-06,502.03
Deli,SYSTEM_ON,3,4A,2024-01-06,1.0
Deli,WASTE_LBS,3,10A,2024-01-06,43.29
Dairy,UNITS_SOLD,4,30C,2024-01-06,264.58
Bakery,CUST_COUNT,4,10A,2024-01-06,1317.72
Bakery,CUST_COUNT,4,30C,2024-01-06,603.51
Produce,CUST_COUNT,4,20A,2024-01-06,1239.74
Deli,REVENUE_USD,4,4A,2024-01-06,4973.83
Produce,UNITS_SOLD,4,15B,2024-01-06,458.79
Bakery,CUST_COUNT,4,20A,2024-01-06,1050.97
Produce,SYSTEM_ON,4,4A,2024-01-06,1.0
Grocery,UNITS_SOLD,4,4A,2024-01-06,545.49
Grocery,REVENUE_USD,4,20A,2024-01-06,5786.71
Dairy,SYSTEM_ON,4,10A,2024-01-06,1.0
Dairy,SYSTEM_ON,4,4A,2024-01-06,1.0
Produce,CUST_COUNT,5,30C,2024-01-06,972.73
Seafood,SYSTEM_ON,5,15B,2024-01-06,1.0
Dairy,SYSTEM_ON,5,10A,2024-01-06,1.0
Produce,WASTE_LBS,5,15B,2024-01-06,23.35
Bakery,SYSTEM_ON,5,20A,2024-01-06,1.0
Seafood,REVENUE_USD,5,20A,2024-01-06,7164.62
Seafood,SYSTEM_ON,5,15B,2024-01-06,1.0
Dairy,UNITS_SOLD,5,4A,2024-01-06,488.81
Produce,WASTE_LBS,5,30C,2024-01-06,14.63
Meat,UNITS_SOLD,5,15B,2024-01-06,495.79
Meat,CUST_COUNT,5,10A,2024-01-06,1413.35
Produce,WASTE_LBS,5,30C,2024-01-06,0.0
Dairy,UNITS_SOLD,6,10A,2024-01-06,527.23
Dairy,UNITS_SOLD,6,30C,2024-01-06,479.5
Deli,CUST_COUNT,6,10A,2024-01-06,1636.33
Bakery,REVENUE_USD,6,10A,2024-01-06,4035.06
Dairy,UNITS_SOLD,6,4A,2024-01-06,462.5
Produce,SYSTEM_ON,6,20A,2024-01-06,1.0
Grocery,WASTE_LBS,6,20A,2024-01-06,19.01
Produce,UNITS_SOLD,6,20A,2024-01-06,697.61
Deli,WASTE_LBS,6,20A,2024-01-06,2.86
Seafood,REVENUE_USD,6,15B,2024-01-06,5646.49
Meat,REVENUE_USD,6,10A,2024-01-06,3965.97
Grocery,SYSTEM_ON,6,20A,2024-01-06,1.0
Seafood,SYSTEM_ON,6,20A,2024-01-06,1.0
Grocery,REVENUE_USD,7,30C,2024-01-06,5525.6
Deli,CUST_COUNT,7,4A,2024-01-06,1472.94
Produce,UNITS_SOLD,7,10A,2024-01-06,353.03
Seafood,CUST_COUNT,7,10A,2024-01-06,1509.97
Produce,SYSTEM_ON,7,20A,2024-01-06,1.0
Bakery,UNITS_SOLD,7,10A,2024-01-06,433.85
Produce,SYSTEM_ON,7,10A,2024-01-06,1.0
Bakery,WASTE_LBS,7,10A,2024-01-06,19.28
Bakery,CUST_COUNT,8,20A,2024-01-06,1028.24
Bakery,SYSTEM_ON,8,15B,2024-01-06,1.0
Bakery,WASTE_LBS,8,30C,2024-01-06,2.44
Bakery,REVENUE_USD,8,15B,2024-01-06,6162.33
Deli,CUST_COUNT,8,20A,2024-01-06,1337.82
Seafood,UNITS_SOLD,8,10A,2024-01-06,388.52
Grocery,WASTE_LBS,8,10A,2024-01-06,20.33
Produce,SYSTEM_ON,8,10A,2024-01-06,1.0
Grocery,CUST_COUNT,8,20A,2024-01-06,1104.99
Dairy,SYSTEM_ON,8,4A,2024-01-06,1.0
Deli,CUST_COUNT,8,20A,2024-01-06,1374.18
Seafood,CUST_COUNT,8,4A,2024-01-06,1103.48
Produce,REVENUE_USD,8,30C,2024-01-06,1765.73
Meat,REVENUE_USD,8,4A,2024-01-06,3742.99
Produce,SYSTEM_ON,8,30C,2024-01-06,1.0
Grocery,SYSTEM_ON,8,15B,2024-01-06,1.0
Deli,SYSTEM_ON,9,30C,2024-01-06,1.0
Grocery,CUST_COUNT,9,20A,2024-01-06,905.13
Bakery,REVENUE_USD,9,30C,2024-01-06,4585.63
Produce,REVENUE_USD,9,4A,2024-01-06,3774.82
Dairy,REVENUE_USD,9,15B,2024-01-06,2963.23
Seafood,SYSTEM_ON,9,4A,2024-01-06,1.0
Grocery,UNITS_SOLD,9,4A,2024-01-06,389.78
Seafood,SYSTEM_ON,9,15B,2024-01-06,1.0
Grocery,SYSTEM_ON,9,20A,2024-01-06,1.0
Produce,UNITS_SOLD,9,30C,2024-01-06,553.8
Bakery,CUST_COUNT,10,10A,2024-01-06,1269.82
Meat,SYSTEM_ON,10,10A,2024-01-06,1.0
Meat,SYSTEM_ON,10,20A,2024-01-06,1.0
Produce,REVENUE_USD,10,4A,2024-01-06,2447.25
Meat,UNITS_SOLD,10,30C,2024-01-06,538.87
Dairy,SYSTEM_ON,10,10A,2024-01-06,1.0
Bakery,UNITS_SOLD,10,15B,2024-01-06,566.86
Grocery,UNITS_SOLD,10,15B,2024-01-06,444.47
Seafood,SYSTEM_ON,10,30C,2024-01-06,1.0
Seafood,REVENUE_USD,10,10A,2024-01-06,4805.07
Produce,SYSTEM_ON,10,30C,2024-01-06,1.0
Meat,UNITS_SOLD,1,20A,2024-01-07,594.26
Seafood,REVENUE_USD,1,30C,2024-01-07,4951.94
Grocery,CUST_COUNT,1,10A,2024-01-07,1462.25
Produce,REVENUE_USD,1,4A,2024-01-07,4514.13
Grocery,REVENUE_USD,1,30C,2024-01-07,9008.45
Seafood,UNITS_SOLD,1,10A,2024-01-07,533.94
Seafood,CUST_COUNT,1,15B,2024-01-07,659.17
Dairy,SYSTEM_ON,1,15B,2024-01-07,1.0
Grocery,UNITS_SOLD,1,4A,2024-01-07,452.88
Bakery,SYSTEM_ON,1,30C,2024-01-07,1.0
Bakery,CUST_COUNT,1,20A,2024-01-07,1341.6
Deli,WASTE_LBS,1,30C,2024-01-07,23.73
Bakery,SYSTEM_ON,1,20A,2024-01-07,1.0
Deli,CUST_COUNT,2,10A,2024-01-07,1568.62
Dairy,WASTE_LBS,2,4A,2024-01-07,0.0
Bakery,SYSTEM_ON,2,15B,2024-01-07,1.0
Deli,SYSTEM_ON,2,20A,2024-01-07,1.0
Produce,UNITS_SOLD,2,20A,2024-01-07,487.34
Seafood,SYSTEM_ON,2,20A,2024-01-07,1.0
Grocery,CUST_COUNT,2,15B,2024-01-07,1046.84
Produce,CUST_COUNT,2,4A,2024-01-07,1125.43
Dairy,SYSTEM_ON,2,20A,2024-01-07,1.0
Deli,SYSTEM_ON,2,30C,2024-01-07,1.0
Meat,SYSTEM_ON,2,20A,2024-01-07,1.0
Bakery,REVENUE_USD,2,30C,2024-01-07,5922.01
Deli,CUST_COUNT,2,10A,2024-01-07,883.06
Bakery,WASTE_LBS,2,15B,2024-01-07,22.28
Grocery,CUST_COUNT,3,4A,2024-01-07,1309.29
Meat,UNITS_SOLD,3,30C,2024-01-07,689.59
Produce,SYSTEM_ON,3,4A,2024-01-07,1.0
Produce,CUST_COUNT,3,15B,2024-01-07,1163.59
Meat,SYSTEM_ON,3,15B,2024-01-07,1.0
Deli,CUST_COUNT,3,15B,2024-01-07,1197.22
Seafood,SYSTEM_ON,3,4A,2024-01-07,1.0
Produce,REVENUE_USD,3,10A,2024-01-07,3838.0
Deli,SYSTEM_ON,3,15B,2024-01-07,1.0
Meat,WASTE_LBS,3,15B,2024-01-07,22.43
Meat,SYSTEM_ON,3,15B,2024-01-07,1.0
Produce,REVENUE_USD,3,20A,2024-01-07,5945.88
Grocery,UNITS_SOLD,3,4A,2024-01-07,346.42
Seafood,REVENUE_USD,4,15B,2024-01-07,7322.87
Grocery,REVENUE_USD,4,30C,2024-01-07,6483.29
Dairy,WASTE_LBS,4,4A,2024-01-07,25.1
Meat,REVENUE_USD,4,20A,2024-01-07,3020.46
Dairy,WASTE_LBS,4,10A,2024-01-07,10.39
Meat,WASTE_LBS,4,30C,2024-01-07,31.15
Deli,CUST_COUNT,4,20A,2024-01-07,1441.71
Dairy,REVENUE_USD,4,10A,2024-01-07,5652.94
Grocery,REVENUE_USD,4,10A,2024-01-07,3275.48
Grocery,REVENUE_USD,4,15B,2024-01-07,8140.34
Produce,SYSTEM_ON,4,10A,2024-01-07,1.0
Bakery,REVENUE_USD,4,30C,2024-01-07,4968.73
Dairy,REVENUE_USD,4,15B,2024-01-07,3672.03
Produce,CUST_COUNT,4,15B,2024-01-07,1238.81
Grocery,SYSTEM_ON,4,30C,2024-01-07,1.0
Bakery,CUST_COUNT,4,30C,2024-01-07,1246.56
Dairy,WASTE_LBS,4,10A,2024-01-07,0.0
Bakery,WASTE_LBS,4,15B,2024-01-07,12.12
Seafood,CUST_COUNT,4,30C,2024-01-07,1651.96
Produce,CUST_COUNT,4,4A,2024-01-07,1351.64
Deli,UNITS_SOLD,5,30C,2024-01-07,510.39
Produce,CUST_COUNT,5,15B,2024-01-07,767.35
Meat,CUST_COUNT,5,30C,2024-01-07,1290.44
Seafood,WASTE_LBS,5,20A,2024-01-07,29.94
Produce,REVENUE_USD,5,20A,2024-01-07,5288.37
Grocery,CUST_COUNT,5,20A,2024-01-07,1137.67
Bakery,REVENUE_USD,5,30C,2024-01-07,3957.28
Grocery,CUST_COUNT,5,4A,2024-01-07,1718.59
Bakery,WASTE_LBS,5,15B,2024-01-07,30.52
Produce,UNITS_SOLD,5,10A,2024-01-07,512.44
Bakery,REVENUE_USD,5,4A,2024-01-07,5007.2
Bakery,UNITS_SOLD,5,20A,2024-01-07,513.27
Bakery,SYSTEM_ON,5,30C,2024-01-07,1.0
Meat,UNITS_SOLD,5,30C,2024-01-07,537.34
Meat,CUST_COUNT,5,15B,2024-01-07,1215.6
Produce,CUST_COUNT,6,4A,2024-01-07,1317.59
Deli,CUST_COUNT,6,20A,2024-01-07,1107.16
Bakery,SYSTEM_ON,6,10A,2024-01-07,1.0
Seafood,UNITS_SOLD,6,15B,2024-01-07,515.92
Produce,UNITS_SOLD,6,30C,2024-01-07,535.84
Seafood,SYSTEM_ON,6,20A,2024-01-07,1.0
Grocery,CUST_COUNT,6,15B,2024-01-07,1022.91
Dairy,UNITS_SOLD,6,30C,2024-01-07,519.95
Deli,REVENUE_USD,6,20A,2024-01-07,5456.67
Produce,WASTE_LBS,6,4A,2024-01-07,0.92
Grocery,SYSTEM_ON,6,4A,2024-01-07,1.0
Seafood,CUST_COUNT,6,4A,2024-01-07,1542.34
Deli,REVENUE_USD,6,4A,2024-01-07,4707.94
Produce,SYSTEM_ON,7,20A,2024-01-07,1.0
Meat,SYSTEM_ON,7,15B,2024-01-07,1.0
Bakery,SYSTEM_ON,7,15B,2024-01-07,1.0
Grocery,CUST_COUNT,7,20A,2024-01-07,1275.89
Deli,WASTE_LBS,7,4A,2024-01-07,22.99
Deli,UNITS_SOLD,7,10A,2024-01-07,688.28
Meat,CUST_COUNT,7,4A,2024-01-07,1378.46
Seafood,UNITS_SOLD,7,15B,2024-01-07,423.86
Dairy,CUST_COUNT,7,30C,2024-01-07,1331.76
Grocery,SYSTEM_ON,7,15B,2024-01-07,1.0
Bakery,CUST_COUNT,7,15B,2024-01-07,1058.14
Seafood,UNITS_SOLD,7,20A,2024-01-07,700.26
Deli,REVENUE_USD,7,4A,2024-01-07,5573.05
